time,temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),precipitation (mm),pressure_msl (hPa),surface_pressure (hPa),cloud_cover (%),et0_fao_evapotranspiration (mm),vapour_pressure_deficit (kPa),wind_speed_10m (km/h),wind_gusts_10m (km/h),soil_temperature_0_to_7cm (°C),soil_temperature_7_to_28cm (°C),soil_temperature_28_to_100cm (°C),soil_temperature_100_to_255cm (°C),soil_moisture_0_to_7cm (m³/m³),soil_moisture_7_to_28cm (m³/m³),soil_moisture_28_to_100cm (m³/m³),soil_moisture_100_to_255cm (m³/m³),is_day (),sunshine_duration (s),shortwave_radiation_instant (W/m²),direct_radiation_instant (W/m²),diffuse_radiation_instant (W/m²),direct_normal_irradiance_instant (W/m²),terrestrial_radiation_instant (W/m²),year_weather,season_weather,month_weather,week_weather,day_of_week_weather,hour_weather,day_of_month_weather,day_of_year_weather,latitude,longitude,brightness,scan,track,acq_date,acq_time,confidence,bright_t31,frp,daynight,type,datetime,year_fire,season_fire,month_fire,week_fire,day_of_week_fire,hour_fire,day_of_month_fire,day_of_year_fire
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.4356,-8.5511,310.6,1.1,1.0,2006-08-08,22:09:00,24.0,291.1,9.9,N,0.0,2006-08-08 22:09:00,2006.0,3.0,8.0,32,2.0,23.0,8.0,220.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.4465,-8.562,329.7,1.1,1.0,2006-08-08,22:09:00,100.0,293.3,30.8,N,0.0,2006-08-08 22:09:00,2006.0,3.0,8.0,32,2.0,23.0,8.0,220.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.4558,-8.5602,318.6,1.1,1.0,2006-08-08,22:09:00,97.0,294.5,17.3,N,0.0,2006-08-08 22:09:00,2006.0,3.0,8.0,32,2.0,23.0,8.0,220.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.4691,-8.5159,358.7,1.1,1.0,2006-08-08,22:09:00,100.0,297.9,91.7,N,0.0,2006-08-08 22:09:00,2006.0,3.0,8.0,32,2.0,23.0,8.0,220.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.496,-8.5983,303.8,1.1,1.0,2006-08-08,22:09:00,29.0,292.7,6.0,N,0.0,2006-08-08 22:09:00,2006.0,3.0,8.0,32,2.0,23.0,8.0,220.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.4976,-8.6117,311.2,1.1,1.0,2006-08-08,22:09:00,82.0,292.0,11.6,N,0.0,2006-08-08 22:09:00,2006.0,3.0,8.0,32,2.0,23.0,8.0,220.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.5052,-8.5959,333.6,1.1,1.0,2006-08-08,22:09:00,100.0,294.8,38.2,N,0.0,2006-08-08 22:09:00,2006.0,3.0,8.0,32,2.0,23.0,8.0,220.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.5069,-8.6093,308.8,1.1,1.0,2006-08-08,22:09:00,75.0,291.3,10.0,N,0.0,2006-08-08 22:09:00,2006.0,3.0,8.0,32,2.0,23.0,8.0,220.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.7629,-8.7293,317.7,1.1,1.0,2006-08-08,22:09:00,46.0,295.0,15.9,N,0.0,2006-08-08 22:09:00,2006.0,3.0,8.0,32,2.0,23.0,8.0,220.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.7645,-8.7421,322.5,1.1,1.0,2006-08-08,22:09:00,100.0,297.1,22.0,N,0.0,2006-08-08 22:09:00,2006.0,3.0,8.0,32,2.0,23.0,8.0,220.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.7662,-8.7554,305.6,1.1,1.0,2006-08-08,22:09:00,28.0,291.0,7.2,N,0.0,2006-08-08 22:09:00,2006.0,3.0,8.0,32,2.0,23.0,8.0,220.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.7738,-8.74,313.2,1.1,1.0,2006-08-08,22:09:00,55.0,293.5,13.3,N,0.0,2006-08-08 22:09:00,2006.0,3.0,8.0,32,2.0,23.0,8.0,220.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.7212,-8.7796,352.1,1.1,1.0,2006-08-08,22:09:00,100.0,298.8,73.9,N,0.0,2006-08-08 22:09:00,2006.0,3.0,8.0,32,2.0,23.0,8.0,220.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.7755,-8.7533,302.9,1.1,1.0,2006-08-08,22:09:00,20.0,290.0,6.1,N,0.0,2006-08-08 22:09:00,2006.0,3.0,8.0,32,2.0,23.0,8.0,220.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.7816,-8.7251,327.6,1.1,1.0,2006-08-08,22:09:00,100.0,292.8,28.9,N,0.0,2006-08-08 22:09:00,2006.0,3.0,8.0,32,2.0,23.0,8.0,220.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.7832,-8.738,325.6,1.1,1.0,2006-08-08,22:09:00,100.0,290.6,26.5,N,0.0,2006-08-08 22:09:00,2006.0,3.0,8.0,32,2.0,23.0,8.0,220.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.787,-8.7305,339.4,1.1,1.0,2006-08-08,22:09:00,100.0,291.7,48.0,N,0.0,2006-08-08 22:09:00,2006.0,3.0,8.0,32,2.0,23.0,8.0,220.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.7964,-8.7287,324.2,1.1,1.0,2006-08-08,22:09:00,100.0,291.3,24.9,N,0.0,2006-08-08 22:09:00,2006.0,3.0,8.0,32,2.0,23.0,8.0,220.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.798,-8.7415,315.2,1.1,1.0,2006-08-08,22:09:00,91.0,290.3,15.9,N,0.0,2006-08-08 22:09:00,2006.0,3.0,8.0,32,2.0,23.0,8.0,220.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.8057,-8.7265,328.0,1.1,1.0,2006-08-08,22:09:00,100.0,293.6,30.2,N,0.0,2006-08-08 22:09:00,2006.0,3.0,8.0,32,2.0,23.0,8.0,220.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.8073,-8.7394,322.7,1.1,1.0,2006-08-08,22:09:00,100.0,291.7,24.2,N,0.0,2006-08-08 22:09:00,2006.0,3.0,8.0,32,2.0,23.0,8.0,220.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.3395,-8.5131,327.1,1.1,1.0,2006-08-08,22:09:00,100.0,293.3,28.5,N,0.0,2006-08-08 22:09:00,2006.0,3.0,8.0,32,2.0,23.0,8.0,220.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.3856,-8.5024,311.9,1.1,1.0,2006-08-08,22:09:00,84.0,291.9,11.9,N,0.0,2006-08-08 22:09:00,2006.0,3.0,8.0,32,2.0,23.0,8.0,220.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.3873,-8.5154,321.7,1.1,1.0,2006-08-08,22:09:00,100.0,292.0,20.8,N,0.0,2006-08-08 22:09:00,2006.0,3.0,8.0,32,2.0,23.0,8.0,220.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.4104,-8.5027,314.0,1.1,1.0,2006-08-08,22:09:00,88.0,293.0,14.5,N,0.0,2006-08-08 22:09:00,2006.0,3.0,8.0,32,2.0,23.0,8.0,220.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.4121,-8.5157,305.9,1.1,1.0,2006-08-08,22:09:00,66.0,291.5,8.1,N,0.0,2006-08-08 22:09:00,2006.0,3.0,8.0,32,2.0,23.0,8.0,220.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6491,-8.7886,337.0,1.1,1.0,2006-08-08,22:09:00,100.0,292.8,42.8,N,0.0,2006-08-08 22:09:00,2006.0,3.0,8.0,32,2.0,23.0,8.0,220.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.7228,-8.7925,354.7,1.1,1.0,2006-08-08,22:09:00,100.0,297.3,79.8,N,0.0,2006-08-08 22:09:00,2006.0,3.0,8.0,32,2.0,23.0,8.0,220.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.7245,-8.8061,317.4,1.1,1.0,2006-08-08,22:09:00,51.0,291.7,15.7,N,0.0,2006-08-08 22:09:00,2006.0,3.0,8.0,32,2.0,23.0,8.0,220.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.7305,-8.7773,326.1,1.1,1.0,2006-08-08,22:09:00,71.0,295.3,25.2,N,0.0,2006-08-08 22:09:00,2006.0,3.0,8.0,32,2.0,23.0,8.0,220.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.7026,-8.7845,371.4,1.1,1.0,2006-08-08,22:09:00,100.0,299.2,137.7,N,0.0,2006-08-08 22:09:00,2006.0,3.0,8.0,32,2.0,23.0,8.0,220.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.7007,-8.8175,323.0,1.1,1.0,2006-08-08,22:09:00,100.0,292.9,23.2,N,0.0,2006-08-08 22:09:00,2006.0,3.0,8.0,32,2.0,23.0,8.0,220.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6991,-8.8043,366.8,1.1,1.0,2006-08-08,22:09:00,100.0,301.5,122.3,N,0.0,2006-08-08 22:09:00,2006.0,3.0,8.0,32,2.0,23.0,8.0,220.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6974,-8.7913,307.7,1.1,1.0,2006-08-08,22:09:00,70.0,294.2,8.2,N,0.0,2006-08-08 22:09:00,2006.0,3.0,8.0,32,2.0,23.0,8.0,220.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6738,-8.7557,309.5,1.1,1.0,2006-08-08,22:09:00,78.0,293.1,9.6,N,0.0,2006-08-08 22:09:00,2006.0,3.0,8.0,32,2.0,23.0,8.0,220.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.652,-8.5833,305.5,1.1,1.0,2006-08-08,22:09:00,65.0,291.8,8.6,N,0.0,2006-08-08 22:09:00,2006.0,3.0,8.0,32,2.0,23.0,8.0,220.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6644,-8.7577,338.6,1.1,1.0,2006-08-08,22:09:00,100.0,295.1,45.1,N,0.0,2006-08-08 22:09:00,2006.0,3.0,8.0,32,2.0,23.0,8.0,220.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6551,-8.76,363.3,1.1,1.0,2006-08-08,22:09:00,100.0,298.4,111.3,N,3.0,2006-08-08 22:09:00,2006.0,3.0,8.0,32,2.0,23.0,8.0,220.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.639,-8.7078,316.7,1.1,1.0,2006-08-08,22:09:00,48.0,292.4,14.4,N,0.0,2006-08-08 22:09:00,2006.0,3.0,8.0,32,2.0,23.0,8.0,220.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6254,-8.7527,316.2,1.1,1.0,2006-08-08,22:09:00,92.0,293.1,13.7,N,0.0,2006-08-08 22:09:00,2006.0,3.0,8.0,32,2.0,23.0,8.0,220.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6204,-8.7121,324.9,1.1,1.0,2006-08-08,22:09:00,100.0,291.7,24.0,N,0.0,2006-08-08 22:09:00,2006.0,3.0,8.0,32,2.0,23.0,8.0,220.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6161,-8.7548,325.8,1.1,1.0,2006-08-08,22:09:00,100.0,293.8,26.0,N,0.0,2006-08-08 22:09:00,2006.0,3.0,8.0,32,2.0,23.0,8.0,220.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6128,-8.728,323.5,1.1,1.0,2006-08-08,22:09:00,100.0,293.4,23.1,N,0.0,2006-08-08 22:09:00,2006.0,3.0,8.0,32,2.0,23.0,8.0,220.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6111,-8.7147,323.5,1.1,1.0,2006-08-08,22:09:00,100.0,293.1,23.5,N,0.0,2006-08-08 22:09:00,2006.0,3.0,8.0,32,2.0,23.0,8.0,220.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6035,-8.7304,317.3,1.1,1.0,2006-08-08,22:09:00,95.0,292.8,17.1,N,0.0,2006-08-08 22:09:00,2006.0,3.0,8.0,32,2.0,23.0,8.0,220.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.638,-6.968,316.0,1.0,1.0,2006-08-08,22:09:00,92.0,285.9,17.3,N,0.0,2006-08-08 22:09:00,2006.0,3.0,8.0,32,2.0,23.0,8.0,220.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.8069,-8.6587,320.0,1.1,1.0,2006-08-08,22:09:00,96.0,292.2,19.6,N,0.0,2006-08-08 22:09:00,2006.0,3.0,8.0,32,2.0,23.0,8.0,220.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.7925,-8.6204,314.0,1.1,1.0,2006-08-08,22:09:00,70.0,290.9,13.7,N,0.0,2006-08-08 22:09:00,2006.0,3.0,8.0,32,2.0,23.0,8.0,220.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.7892,-8.5937,308.2,1.1,1.0,2006-08-08,22:09:00,46.0,290.9,9.6,N,0.0,2006-08-08 22:09:00,2006.0,3.0,8.0,32,2.0,23.0,8.0,220.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.7849,-8.6358,314.8,1.1,1.0,2006-08-08,22:09:00,90.0,291.5,14.6,N,0.0,2006-08-08 22:09:00,2006.0,3.0,8.0,32,2.0,23.0,8.0,220.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.7321,-8.7901,334.0,1.1,1.0,2006-08-08,22:09:00,96.0,295.4,36.3,N,0.0,2006-08-08 22:09:00,2006.0,3.0,8.0,32,2.0,23.0,8.0,220.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.7338,-8.8042,343.9,1.1,1.0,2006-08-08,22:09:00,100.0,294.6,56.8,N,0.0,2006-08-08 22:09:00,2006.0,3.0,8.0,32,2.0,23.0,8.0,220.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.7414,-8.788,338.1,1.1,1.0,2006-08-08,22:09:00,100.0,293.6,45.5,N,0.0,2006-08-08 22:09:00,2006.0,3.0,8.0,32,2.0,23.0,8.0,220.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.539,-8.2678,305.9,1.1,1.0,2006-08-08,22:09:00,66.0,286.9,9.3,N,0.0,2006-08-08 22:09:00,2006.0,3.0,8.0,32,2.0,23.0,8.0,220.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.5443,-8.2598,313.2,1.1,1.0,2006-08-08,22:09:00,87.0,287.2,14.5,N,0.0,2006-08-08 22:09:00,2006.0,3.0,8.0,32,2.0,23.0,8.0,220.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0842,-9.028,308.0,1.1,1.1,2006-08-08,22:09:00,73.0,288.8,11.0,N,0.0,2006-08-08 22:09:00,2006.0,3.0,8.0,32,2.0,23.0,8.0,220.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.7799,-8.5956,332.2,1.1,1.0,2006-08-08,22:09:00,100.0,291.6,34.6,N,0.0,2006-08-08 22:09:00,2006.0,3.0,8.0,32,2.0,23.0,8.0,220.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.7783,-8.5827,312.6,1.1,1.0,2006-08-08,22:09:00,53.0,289.4,12.6,N,0.0,2006-08-08 22:09:00,2006.0,3.0,8.0,32,2.0,23.0,8.0,220.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.7739,-8.6244,319.8,1.1,1.0,2006-08-08,22:09:00,42.0,293.4,18.2,N,0.0,2006-08-08 22:09:00,2006.0,3.0,8.0,32,2.0,23.0,8.0,220.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.7723,-8.6111,321.6,1.1,1.0,2006-08-08,22:09:00,72.0,295.1,19.3,N,0.0,2006-08-08 22:09:00,2006.0,3.0,8.0,32,2.0,23.0,8.0,220.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.7706,-8.598,339.1,1.1,1.0,2006-08-08,22:09:00,100.0,294.5,45.7,N,0.0,2006-08-08 22:09:00,2006.0,3.0,8.0,32,2.0,23.0,8.0,220.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.7698,-8.6324,303.8,1.1,1.0,2006-08-08,22:09:00,37.0,290.7,6.6,N,0.0,2006-08-08 22:09:00,2006.0,3.0,8.0,32,2.0,23.0,8.0,220.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.4619,-8.7602,312.0,1.1,1.0,2006-08-08,22:09:00,84.0,292.4,12.3,N,0.0,2006-08-08 22:09:00,2006.0,3.0,8.0,32,2.0,23.0,8.0,220.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0825,-9.014,325.7,1.1,1.1,2006-08-08,22:09:00,100.0,289.9,29.8,N,0.0,2006-08-08 22:09:00,2006.0,3.0,8.0,32,2.0,23.0,8.0,220.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0731,-9.0161,369.4,1.1,1.1,2006-08-08,22:09:00,100.0,294.9,138.0,N,0.0,2006-08-08 22:09:00,2006.0,3.0,8.0,32,2.0,23.0,8.0,220.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.9619,-6.9747,305.2,1.0,1.0,2006-08-08,22:09:00,51.0,287.3,7.7,N,0.0,2006-08-08 22:09:00,2006.0,3.0,8.0,32,2.0,23.0,8.0,220.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.9512,-6.9647,327.1,1.0,1.0,2006-08-08,22:09:00,89.0,288.4,25.9,N,0.0,2006-08-08 22:09:00,2006.0,3.0,8.0,32,2.0,23.0,8.0,220.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.9478,-6.9401,340.6,1.0,1.0,2006-08-08,22:09:00,100.0,289.1,45.9,N,0.0,2006-08-08 22:09:00,2006.0,3.0,8.0,32,2.0,23.0,8.0,220.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.9406,-6.9546,346.8,1.0,1.0,2006-08-08,22:09:00,100.0,289.2,56.9,N,0.0,2006-08-08 22:09:00,2006.0,3.0,8.0,32,2.0,23.0,8.0,220.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.4713,-8.7584,316.9,1.1,1.0,2006-08-08,22:09:00,94.0,292.1,16.9,N,0.0,2006-08-08 22:09:00,2006.0,3.0,8.0,32,2.0,23.0,8.0,220.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.4806,-8.7566,326.3,1.1,1.0,2006-08-08,22:09:00,100.0,293.0,28.2,N,0.0,2006-08-08 22:09:00,2006.0,3.0,8.0,32,2.0,23.0,8.0,220.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.4799,-8.6751,301.7,1.1,1.0,2006-08-08,22:09:00,18.0,291.6,4.3,N,0.0,2006-08-08 22:09:00,2006.0,3.0,8.0,32,2.0,23.0,8.0,220.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.3402,-7.7507,315.1,1.0,1.0,2006-08-08,22:09:00,91.0,287.7,16.4,N,0.0,2006-08-08 22:09:00,2006.0,3.0,8.0,32,2.0,23.0,8.0,220.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.4815,-8.6876,313.7,1.1,1.0,2006-08-08,22:09:00,88.0,291.3,13.0,N,0.0,2006-08-08 22:09:00,2006.0,3.0,8.0,32,2.0,23.0,8.0,220.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.4831,-8.7006,320.9,1.1,1.0,2006-08-08,22:09:00,100.0,292.7,20.6,N,0.0,2006-08-08 22:09:00,2006.0,3.0,8.0,32,2.0,23.0,8.0,220.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.4892,-8.673,315.0,1.1,1.0,2006-08-08,22:09:00,90.0,292.1,14.6,N,0.0,2006-08-08 22:09:00,2006.0,3.0,8.0,32,2.0,23.0,8.0,220.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.4908,-8.6859,339.1,1.1,1.0,2006-08-08,22:09:00,100.0,294.9,46.8,N,0.0,2006-08-08 22:09:00,2006.0,3.0,8.0,32,2.0,23.0,8.0,220.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.4271,-7.9169,304.7,1.0,1.0,2006-08-08,22:09:00,61.0,288.2,8.1,N,0.0,2006-08-08 22:09:00,2006.0,3.0,8.0,32,2.0,23.0,8.0,220.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.4254,-7.9044,303.5,1.0,1.0,2006-08-08,22:09:00,55.0,288.2,7.5,N,0.0,2006-08-08 22:09:00,2006.0,3.0,8.0,32,2.0,23.0,8.0,220.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0653,-9.0321,324.1,1.1,1.1,2006-08-08,22:09:00,100.0,289.6,27.1,N,0.0,2006-08-08 22:09:00,2006.0,3.0,8.0,32,2.0,23.0,8.0,220.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6678,-9.0187,345.7,1.1,1.1,2006-08-08,22:09:00,100.0,296.2,60.8,N,0.0,2006-08-08 22:09:00,2006.0,3.0,8.0,32,2.0,23.0,8.0,220.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6584,-9.0211,320.1,1.1,1.1,2006-08-08,22:09:00,93.0,296.3,18.9,N,0.0,2006-08-08 22:09:00,2006.0,3.0,8.0,32,2.0,23.0,8.0,220.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6567,-9.0071,309.9,1.1,1.1,2006-08-08,22:09:00,79.0,294.3,10.2,N,0.0,2006-08-08 22:09:00,2006.0,3.0,8.0,32,2.0,23.0,8.0,220.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.649,-9.0234,325.9,1.1,1.1,2006-08-08,22:09:00,81.0,294.2,25.4,N,0.0,2006-08-08 22:09:00,2006.0,3.0,8.0,32,2.0,23.0,8.0,220.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6237,-9.0078,307.5,1.1,1.1,2006-08-08,22:09:00,71.0,293.2,8.4,N,0.0,2006-08-08 22:09:00,2006.0,3.0,8.0,32,2.0,23.0,8.0,220.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.4925,-8.6991,332.6,1.1,1.0,2006-08-08,22:09:00,100.0,296.4,36.7,N,0.0,2006-08-08 22:09:00,2006.0,3.0,8.0,32,2.0,23.0,8.0,220.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.4942,-8.7127,305.7,1.1,1.0,2006-08-08,22:09:00,65.0,291.0,7.9,N,0.0,2006-08-08 22:09:00,2006.0,3.0,8.0,32,2.0,23.0,8.0,220.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.4985,-8.6712,320.9,1.1,1.0,2006-08-08,22:09:00,100.0,293.0,21.0,N,0.0,2006-08-08 22:09:00,2006.0,3.0,8.0,32,2.0,23.0,8.0,220.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.5002,-8.6843,330.2,1.1,1.0,2006-08-08,22:09:00,100.0,296.6,32.0,N,0.0,2006-08-08 22:09:00,2006.0,3.0,8.0,32,2.0,23.0,8.0,220.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.5019,-8.6975,336.4,1.1,1.0,2006-08-08,22:09:00,100.0,295.3,42.4,N,0.0,2006-08-08 22:09:00,2006.0,3.0,8.0,32,2.0,23.0,8.0,220.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.5059,-8.6776,307.6,1.1,1.0,2006-08-08,22:09:00,60.0,292.5,8.3,N,0.0,2006-08-08 22:09:00,2006.0,3.0,8.0,32,2.0,23.0,8.0,220.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.5075,-8.6909,306.4,1.1,1.0,2006-08-08,22:09:00,62.0,293.0,7.8,N,0.0,2006-08-08 22:09:00,2006.0,3.0,8.0,32,2.0,23.0,8.0,220.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.5639,-8.7596,327.0,1.1,1.0,2006-08-08,22:09:00,100.0,293.3,28.3,N,0.0,2006-08-08 22:09:00,2006.0,3.0,8.0,32,2.0,23.0,8.0,220.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.5733,-8.7578,304.4,1.1,1.0,2006-08-08,22:09:00,44.0,291.8,6.3,N,0.0,2006-08-08 22:09:00,2006.0,3.0,8.0,32,2.0,23.0,8.0,220.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6754,-8.7688,310.1,1.1,1.0,2006-08-08,22:09:00,79.0,292.5,9.7,N,0.0,2006-08-08 22:09:00,2006.0,3.0,8.0,32,2.0,23.0,8.0,220.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.7681,-8.6189,325.8,1.1,1.0,2006-08-08,22:09:00,100.0,295.7,27.5,N,0.0,2006-08-08 22:09:00,2006.0,3.0,8.0,32,2.0,23.0,8.0,220.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.7665,-8.6059,339.7,1.1,1.0,2006-08-08,22:09:00,100.0,298.0,48.8,N,0.0,2006-08-08 22:09:00,2006.0,3.0,8.0,32,2.0,23.0,8.0,220.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.7648,-8.593,320.7,1.1,1.0,2006-08-08,22:09:00,100.0,291.7,21.8,N,0.0,2006-08-08 22:09:00,2006.0,3.0,8.0,32,2.0,23.0,8.0,220.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.7588,-8.621,351.6,1.1,1.0,2006-08-08,22:09:00,100.0,297.1,75.2,N,0.0,2006-08-08 22:09:00,2006.0,3.0,8.0,32,2.0,23.0,8.0,220.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.7572,-8.6084,321.5,1.1,1.0,2006-08-08,22:09:00,100.0,292.5,21.9,N,0.0,2006-08-08 22:09:00,2006.0,3.0,8.0,32,2.0,23.0,8.0,220.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.9613,-6.9534,323.6,1.7,1.3,2006-08-08,11:54:00,62.0,305.7,31.4,D,0.0,2006-08-08 11:54:00,2006.0,3.0,8.0,32,2.0,12.0,8.0,220.0
